"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to wounding","GO:0009611","false","1.0195169914246689e-10","9.991605531807881","548","243","32","21010","AHNAK,SERPINA1,TPM1,APOH,SPRR3,KNG1,PPL,SERPINC1,SOD1,F13A1,F2,COL3A1,VWF,HRG,LRG1,ABI3BP,CD109,COMP,SERPIND1,TIMP1,EVPL,MCAM,TRIM72,KLKB1,SERPINF2,PTPRF,NACA,CRK,CADM4,KLK8,F9,MYLK"
"GO:BP","regulation of protein metabolic process","GO:0051246","false","1.7260254376425467e-9","8.7629528080725","2389","243","68","21010","HPX,C3,A2M,SERPINA1,CP,TNXB,TXN,AHSG,A2ML1,APOA1,GSTP1,SERPINB5,SERPINB3,KNG1,ITIH1,SERPINC1,SERPINB4,ITIH4,SPINK5,SOD1,ECM1,AMBP,ITIH2,F2,CDH1,SERPINB1,SERPINA3,CAST,HRG,THBS4,SERPINF1,CD109,SERPINB13,SERPIND1,CLEC3B,CRYAB,CSTA,CSPG4,ACO1,TIMP1,AGT,SPINT1,BIN1,SLC9A3R1,KLKB1,SERPINF2,RCN3,SERPINA7,TWF1,CST3,SERBP1,PTPA,YBX1,PI16,ITIH3,CDC37,CADM4,SERPINB6,SFRP2,LDLR,ADIPOQ,PAK2,SHMT1,COPS2,NIBAN1,PTPN11,TIMP2,NOLC1"
"GO:BP","organonitrogen compound metabolic process","GO:1901564","false","7.421608321509378e-9","8.129501969455806","6362","243","125","21010","HPX,C3,APOB,A2M,MYH7,CFH,CKM,SERPINA1,ALDOA,CP,MYH8,TNXB,TXN,TTR,AHSG,MYH3,A2ML1,APOA1,GSTP1,GOT1,APOH,SERPINB5,IVL,SERPINB3,KNG1,SPRR1B,SPRR1A,ITIH1,CFB,SERPINC1,SERPINB4,ITIH4,SPINK5,SOD1,F13A1,ECM1,AMBP,ITIH2,F2,DCN,PGLYRP2,APOA2,CDH1,SERPINB1,SERPINA3,COL3A1,CAST,CFI,HRG,THBS4,KLHL41,SERPINF1,CD109,SERPINB13,COMP,SERPIND1,CLEC3B,CRYAB,PCOLCE,CSTA,LTBP4,CKB,C1R,CSPG4,ACO1,TIMP1,EVPL,AGT,SPTA1,SPINT1,BIN1,C2,SLC9A3R1,C1S,TRIM72,QSOX1,KLK13,KLKB1,SERPINF2,RCN3,PTPRF,SERPINA7,NACA,GPC1,AK1,TWF1,CST3,SERBP1,TBCA,BTD,BCHE,PTPA,PRSS1,NCCRP1,GLUL,YBX1,PI16,ITIH3,HSPB6,CDC37,CADM4,LCAT,ADD1,KLK8,SERPINB6,EIF3J,SFRP2,LDLR,F9,ABHD14B,ADIPOQ,PPP2R2A,PAK2,PHPT1,SHMT1,UFM1,KLK11,COPS2,NIBAN1,PTPN11,TIMP2,PCBD1,APOC3,NOLC1,MYLK"
"GO:BP","protein metabolic process","GO:0019538","false","1.552617170152836e-8","7.808935615350627","5373","243","111","21010","HPX,C3,APOB,A2M,CFH,SERPINA1,CP,TNXB,TXN,AHSG,A2ML1,APOA1,GSTP1,APOH,SERPINB5,IVL,SERPINB3,KNG1,SPRR1B,SPRR1A,ITIH1,CFB,SERPINC1,SERPINB4,ITIH4,SPINK5,SOD1,F13A1,ECM1,AMBP,ITIH2,F2,DCN,APOA2,CDH1,SERPINB1,SERPINA3,COL3A1,CAST,CFI,HRG,THBS4,KLHL41,SERPINF1,CD109,SERPINB13,COMP,SERPIND1,CLEC3B,CRYAB,PCOLCE,CSTA,LTBP4,C1R,CSPG4,ACO1,TIMP1,EVPL,AGT,SPINT1,BIN1,C2,SLC9A3R1,C1S,TRIM72,QSOX1,KLK13,KLKB1,SERPINF2,RCN3,PTPRF,SERPINA7,NACA,GPC1,TWF1,CST3,SERBP1,TBCA,BCHE,PTPA,PRSS1,NCCRP1,GLUL,YBX1,PI16,ITIH3,HSPB6,CDC37,CADM4,LCAT,ADD1,KLK8,SERPINB6,EIF3J,SFRP2,LDLR,F9,ADIPOQ,PPP2R2A,PAK2,PHPT1,SHMT1,UFM1,KLK11,COPS2,NIBAN1,PTPN11,TIMP2,APOC3,NOLC1,MYLK"
"GO:BP","regulation of molecular function","GO:0065009","false","2.2713136244237884e-8","7.643722893982577","2526","243","68","21010","ACTN2,A2M,AHNAK,SERPINA1,TNXB,TXN,AHSG,A2ML1,APOA1,TPM1,GSTP1,APOH,SERPINB5,CRNN,SERPINB3,KNG1,ITIH1,SERPINC1,SERPINB4,ITIH4,SPINK5,SOD1,ECM1,AMBP,TNNC1,ITIH2,F2,APOA2,SERPINB1,SERPINA3,CAST,HRG,SERPINF1,CD109,SERPINB13,SERPIND1,CRYAB,CSTA,FHL1,TIMP1,NIBAN2,S100A1,AGT,SPTA1,SPINT1,BIN1,SLC9A3R1,CFHR2,SERPINF2,RCN3,PTPRF,SERPINA7,CST3,CRK,PTPA,GSTM2,PI16,ITIH3,CDC37,ADD1,SERPINB6,SFRP2,NUCKS1,ADIPOQ,PAK2,PHPT1,TIMP2,APOC3"
"GO:BP","regulation of catalytic activity","GO:0050790","false","2.606758503500087e-8","7.58389920107385","1788","243","55","21010","A2M,SERPINA1,TNXB,TXN,AHSG,A2ML1,APOA1,GSTP1,APOH,SERPINB5,SERPINB3,KNG1,ITIH1,SERPINC1,SERPINB4,ITIH4,SPINK5,SOD1,ECM1,AMBP,ITIH2,F2,APOA2,SERPINB1,SERPINA3,CAST,HRG,SERPINF1,CD109,SERPINB13,SERPIND1,CRYAB,CSTA,TIMP1,S100A1,AGT,SPINT1,BIN1,SLC9A3R1,SERPINF2,RCN3,SERPINA7,CST3,CRK,PTPA,PI16,ITIH3,CDC37,SERPINB6,SFRP2,ADIPOQ,PAK2,PHPT1,TIMP2,APOC3"
"GO:BP","muscle system process","GO:0003012","true","5.222314954502402e-8","7.282136939698499","422","243","25","21010","MYH2,MYH1,MYH7,ALDOA,MYH8,DSC2,MYH3,TPM1,MYL1,SOD1,TNNC1,TNNC2,KLHL41,COMP,CRYAB,AGT,PDLIM5,BIN1,TRIM72,TNNI1,TWF1,GSTM2,PI16,PAK2,MYLK"
"GO:BP","circulatory system development","GO:0072359","false","9.71656890429587e-8","7.012487065216921","1119","243","41","21010","C3,APOB,ACTN2,MYH7,MB,TPM1,APOH,SPINK5,ECM1,TNNC1,DCN,RBP4,COL3A1,HRG,LRG1,THBS4,ABI3BP,SERPINF1,COMP,CSPG4,COL1A2,NIBAN2,S100A1,SPINT1,MCAM,PDLIM5,SPARC,SERPINF2,PDLIM3,TNNI1,PDLIM1,NACA,CDH13,GLUL,PI16,HSPB6,TJP1,SFRP2,LDLR,PTPN11,MYLK"
"GO:BP","supramolecular fiber organization","GO:0097435","true","1.0908253463179425e-7","6.962244779386321","799","243","34","21010","ACTN2,MYH7,ALDOA,TNXB,FLNC,LUM,MYH3,APOA1,TPM1,COL3A1,KLHL41,COMP,CRYAB,LTBP4,TPPP3,COL1A2,MAP4,SPTB,SPTA1,LTBP2,COL18A1,BIN1,TWF2,SERPINF2,PGM5,PDLIM1,TWF1,CST3,ARPC1A,ADD1,TJP1,SFRP2,LDLR,PAK2"
"GO:BP","muscle filament sliding","GO:0030049","false","1.626953295643951e-7","6.788624914017809","14","243","7","21010","MYH2,MYH7,MYH8,MYH3,TPM1,MYL1,TNNC1"
"GO:BP","defense response","GO:0006952","false","1.792827525801211e-7","6.746461488572613","1769","243","53","21010","HPX,C3,A2M,CFH,SERPINA1,AHSG,APOA1,GSTP1,KNG1,CFB,SERPINB4,ITIH4,SPINK5,SOD1,ECM1,F2,PGLYRP2,SERPINA3,C5,CFI,GBP6,HRG,ABI3BP,C9,C8B,CD163,C1R,C8A,TIMP1,EVPL,C6,AGT,C7,C8G,C2,CRISP3,C1S,CFHR2,KLKB1,SERPINF2,CD55,CD14,FOLR2,CST3,MRC1,CRK,CDC37,CFP,LDLR,ADIPOQ,PAK2,PPP1R14B,PTPN11"
"GO:BP","actin-myosin filament sliding","GO:0033275","false","5.317153429998913e-7","6.2743208076488655","16","243","7","21010","MYH2,MYH7,MYH8,MYH3,TPM1,MYL1,TNNC1"
"GO:BP","tissue development","GO:0009888","false","6.531308158641853e-7","6.184999824975968","2004","243","56","21010","C3,ACTN2,MYH7,TNXB,AHSG,TPM1,SERPINB5,IVL,SERPINB3,SPRR3,SPRR1B,SPRR1A,PPL,ALDOC,SPINK5,KRT4,SOD1,ECM1,TNNC1,RBP4,COL3A1,LRG1,KLHL41,CD109,COMP,CLEC3B,CSTA,TPPP3,TIMP1,COL1A2,EVPL,NIBAN2,AGT,SPINT1,PDLIM5,SLC9A3R1,CES1,TNNI1,AKR1C1,RCN3,PGM5,OGN,NACA,GPC1,YBX1,PI16,ADD1,TJP1,SFRP2,ADIPOQ,EFNB1,COPS2,PTPN11,RBBP9,NOLC1,MYLK"
"GO:BP","actin filament-based process","GO:0030029","false","6.539321287890026e-7","6.184467324492271","765","243","32","21010","MYH2,ACTN2,MYH7,ALDOA,MYH8,TNXB,FLNC,DSC2,MYH3,APOA1,TPM1,MYL1,TNNC1,HRG,KLHL41,SPTB,SPTA1,PDLIM5,BIN1,SLC9A3R1,TWF2,SERPINF2,PDLIM3,PGM5,PDLIM1,TWF1,CRK,ARPC1A,ADD1,TJP1,PAK2,PHPT1"
"GO:BP","immunoglobulin mediated immune response","GO:0016064","false","7.77456388049012e-7","6.10932396366561","131","243","14","21010","HPX,C3,CFB,C5,CFI,C9,C8B,C8A,C6,C7,C8G,C2,C1S,CD55"
"GO:BP","B cell mediated immunity","GO:0019724","false","0.0000010526236932841145","5.9777268587660695","134","243","14","21010","HPX,C3,CFB,C5,CFI,C9,C8B,C8A,C6,C7,C8G,C2,C1S,CD55"
"GO:BP","regulation of immune response","GO:0050776","false","0.0000011914802449390227","5.92391315397644","875","243","34","21010","HPX,C3,A2M,CFH,CFB,IGHG2,SERPINB4,SPINK5,ECM1,AMBP,PGLYRP2,C5,COL3A1,CFI,HRG,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,C2,C1S,CFHR2,CD55,CD14,CRK,CDC37,CFP,PAK2,PHPT1,PTPN11"
"GO:BP","anatomical structure development","GO:0048856","false","0.0000019449249760647647","5.71109714657966","5862","243","112","21010","C3,APOB,ACTN2,A2M,MYH7,ENO3,ALDOA,MB,TNXB,FLNC,AHSG,MYH3,APOA1,TPM1,GSTP1,APOH,SERPINB5,IVL,SERPINB3,SPRR3,SPRR1B,SPRR1A,PPL,UGP2,ALDOC,SPINK5,KRT4,SOD1,ECM1,TNNC1,F2,DCN,PGLYRP2,APOA2,CDH1,RBP4,COL3A1,HRG,LRG1,THBS4,KLHL41,ABI3BP,SERPINF1,CD109,COMP,CLEC3B,CRYAB,CSTA,FHL1,CKB,CSPG4,TPPP3,ACO1,TIMP1,COL1A2,MAP4,EVPL,NIBAN2,C6,S100A1,AGT,SPTA1,SPINT1,MCAM,COL18A1,PDLIM5,BIN1,SLC9A3R1,GLO1,TWF2,SPARC,TRIM72,SERPINF2,CES1,PDLIM3,TNNI1,AKR1C1,RCN3,PGM5,PTPRF,PDLIM1,OGN,NACA,GPC1,TWF1,ALCAM,CST3,CDH13,CRK,BTD,BCHE,GLUL,YBX1,PI16,PTGFRN,HSPB6,ADD1,KLK8,TJP1,SFRP2,LDLR,ADIPOQ,PAK2,TACC2,UFM1,EFNB1,COPS2,SDCBP2,PTPN11,RBBP9,NOLC1,MYLK"
"GO:BP","immune effector process","GO:0002252","false","0.000002251570662820818","5.6475144186803545","628","243","28","21010","HPX,C3,A2M,CFH,APOA1,CFB,SERPINB4,SPINK5,F2,PGLYRP2,APOA2,RBP4,C5,CFI,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,C2,C1S,CFHR2,CD55,CRK,CFP"
"GO:BP","anatomical structure morphogenesis","GO:0009653","false","0.0000024151303206258306","5.6170594297151","2683","243","66","21010","C3,APOB,ACTN2,MYH7,ALDOA,FLNC,MYH3,APOA1,TPM1,APOH,SERPINB5,SPINK5,SOD1,ECM1,TNNC1,F2,DCN,CDH1,RBP4,COL3A1,HRG,LRG1,THBS4,KLHL41,SERPINF1,CD109,COMP,CRYAB,FHL1,CSPG4,COL1A2,NIBAN2,S100A1,AGT,SPTA1,SPINT1,MCAM,COL18A1,PDLIM5,SLC9A3R1,TWF2,SPARC,SERPINF2,TNNI1,PGM5,NACA,GPC1,ALCAM,CST3,CDH13,CRK,GLUL,YBX1,PTGFRN,HSPB6,ADD1,KLK8,TJP1,SFRP2,LDLR,ADIPOQ,PAK2,EFNB1,PTPN11,NOLC1,MYLK"
"GO:BP","multicellular organismal process","GO:0032501","false","0.0000034591778179309288","5.461027112642684","7648","243","134","21010","C3,MYH2,APOB,ACTN2,A2M,MYH1,MYH7,ENO3,SERPINA1,ALDOA,MB,MYH8,TNXB,LUM,AHSG,DSC2,MYH3,APOA1,TPM1,GSTP1,APOH,SERPINB5,IVL,SERPINB3,SPRR3,KNG1,MYL1,SPRR1B,SPRR1A,PPL,UGP2,SERPINC1,SPINK5,KRT4,SOD1,F13A1,ECM1,AMBP,TNNC1,F2,SOD3,DCN,PGLYRP2,APOA2,CDH1,SERPINB1,SERPINA3,RBP4,C5,COL3A1,VWF,HRG,TNNC2,LRG1,THBS4,KLHL41,ABI3BP,SERPINF1,CD109,COMP,SERPIND1,CLEC3B,CRYAB,CKB,CSPG4,TPPP3,ACO1,TIMP1,COL1A2,MAP4,EVPL,NIBAN2,C6,S100A1,AGT,SPTA1,SPINT1,MCAM,COL18A1,PDLIM5,BIN1,SLC9A3R1,TWF2,SPARC,TRIM72,KLKB1,SERPINF2,PDLIM3,CD55,TNNI1,AKR1C1,CD14,RCN3,PTPRF,PDLIM1,FOLR2,OGN,NACA,GPC1,TWF1,ALCAM,CST3,CDH13,MRC2,CRK,BTD,BCHE,CBR3,PRSS1,GSTM2,GLUL,YBX1,PI16,HSPB6,LCAT,ADD1,KLK8,SERPINB6,TJP1,SFRP2,LDLR,F9,ADIPOQ,PAK2,TACC2,UFM1,EFNB1,COPS2,SDCBP2,PTPN11,APOC3,RBBP9,NOLC1,MYLK"
"GO:BP","peptide cross-linking","GO:0018149","true","0.000010259654100815817","4.9888672810019115","35","243","8","21010","IVL,SPRR1B,SPRR1A,F13A1,DCN,COL3A1,CSTA,EVPL"
"GO:BP","animal organ development","GO:0048513","false","0.000015719867217746893","4.803551126670871","3068","243","70","21010","ACTN2,A2M,MYH7,ENO3,MB,TNXB,AHSG,MYH3,APOA1,TPM1,SERPINB5,IVL,SERPINB3,SPRR3,SPRR1B,SPRR1A,PPL,UGP2,SPINK5,KRT4,SOD1,ECM1,TNNC1,DCN,APOA2,CDH1,RBP4,COL3A1,LRG1,KLHL41,ABI3BP,SERPINF1,CD109,COMP,CLEC3B,CRYAB,CSTA,FHL1,CKB,TPPP3,TIMP1,COL1A2,EVPL,NIBAN2,S100A1,AGT,SPINT1,COL18A1,PDLIM5,SLC9A3R1,TRIM72,PDLIM3,TNNI1,RCN3,PDLIM1,OGN,NACA,GPC1,CRK,PI16,SFRP2,ADIPOQ,TACC2,UFM1,EFNB1,COPS2,PTPN11,RBBP9,NOLC1,MYLK"
"GO:BP","response to external stimulus","GO:0009605","false","0.000016748044362848366","4.776035897403763","2686","243","64","21010","HPX,C3,APOB,A2M,CFH,AHSG,DSC2,APOA1,GSTP1,APOH,KNG1,PPL,CFB,SERPINC1,SERPINB4,SPINK5,CA3,SOD1,F2,PGLYRP2,CDH1,C5,CFI,GBP6,HRG,LRG1,THBS4,ADH7,CD109,C9,SERPIND1,C8B,C1R,C8A,EVPL,C6,AGT,C7,C8G,C2,CRISP3,C1S,CFHR2,KLKB1,SERPINF2,CD55,CD14,PTPRF,FOLR2,CDH13,MRC1,CRK,BCHE,GLUL,CDC37,TJP1,CFP,SFRP2,LDLR,ADIPOQ,PAK2,PPP1R14B,PTPN11,RBBP9"
"GO:BP","response to endogenous stimulus","GO:0009719","false","0.00003109873799404801","4.507257234553281","1696","243","47","21010","ACTN2,A2M,TNXB,AHSG,GOT1,DCN,APOA2,CDH1,COL3A1,HRG,LRG1,SERPINF1,CD109,COMP,CLEC3B,LTBP4,TIMP1,COL1A2,NIBAN2,AGT,SPINT1,LTBP2,C2,SLC9A3R1,TWF2,TRIM72,CES1,AKR1C1,FOLR2,GPC1,CILP,CDH13,CRK,BCHE,GSTM2,CADM4,SAFB,SFRP2,NUCKS1,LDLR,ADIPOQ,MXRA5,PAK2,SHMT1,UFM1,PTPN11,TIMP2"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","false","0.00003225302742513949","4.4914295141349445","1698","243","47","21010","HPX,C3,APOB,A2M,CFH,GSTP1,SERPINB3,CFB,SERPINB4,SPINK5,CA3,F2,PGLYRP2,CDH1,C5,CFI,GBP6,HRG,LRG1,ADH7,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,NECTIN4,C2,CRISP3,C1S,CFHR2,CD55,CD14,MRC1,CRK,CDC37,TJP1,CFP,NUCKS1,LDLR,ADIPOQ,PAK2,PPP1R14B,PTPN11,RBBP9"
"GO:BP","muscle contraction","GO:0006936","false","0.00003443501190212675","4.462999762568974","339","243","19","21010","MYH2,MYH1,MYH7,ALDOA,MYH8,DSC2,MYH3,TPM1,MYL1,SOD1,TNNC1,TNNC2,KLHL41,COMP,CRYAB,BIN1,TNNI1,GSTM2,MYLK"
"GO:BP","regulation of immune system process","GO:0002682","false","0.000038690000684591324","4.412401262594231","1482","243","43","21010","HPX,C3,A2M,CFH,APOA1,CFB,IGHG2,SERPINB4,SPINK5,SOD1,ECM1,AMBP,PGLYRP2,APOA2,RBP4,C5,COL3A1,CFI,HRG,THBS4,C9,C8B,C1R,C8A,EVPL,C6,SPTA1,C7,C8G,C2,C1S,CFHR2,CD55,CD14,CRK,CDC37,CFP,LDLR,ADIPOQ,PAK2,PHPT1,EFNB1,PTPN11"
"GO:BP","actin cytoskeleton organization","GO:0030036","false","0.000047727534833151724","4.321230996725472","677","243","27","21010","ACTN2,MYH7,ALDOA,TNXB,FLNC,MYH3,APOA1,TPM1,HRG,KLHL41,SPTB,SPTA1,PDLIM5,BIN1,SLC9A3R1,TWF2,SERPINF2,PDLIM3,PGM5,PDLIM1,TWF1,CRK,ARPC1A,ADD1,TJP1,PAK2,PHPT1"
"GO:BP","cell killing","GO:0001906","false","0.00008007833364995985","4.096484972668559","218","243","15","21010","C3,CFH,SERPINB4,F2,C5,HRG,C9,C8B,C8A,C6,C7,C8G,CFHR2,CD55,CRK"
"GO:BP","response to other organism","GO:0051707","false","0.00009119733071108622","4.04001787301381","1527","243","43","21010","HPX,C3,APOB,A2M,CFH,GSTP1,CFB,SERPINB4,SPINK5,CA3,F2,PGLYRP2,CDH1,C5,CFI,GBP6,HRG,LRG1,ADH7,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,C2,CRISP3,C1S,CFHR2,CD55,CD14,MRC1,CRK,CDC37,TJP1,CFP,ADIPOQ,PAK2,PPP1R14B,PTPN11,RBBP9"
"GO:BP","response to external biotic stimulus","GO:0043207","false","0.00009642549563889078","4.015808120129205","1530","243","43","21010","HPX,C3,APOB,A2M,CFH,GSTP1,CFB,SERPINB4,SPINK5,CA3,F2,PGLYRP2,CDH1,C5,CFI,GBP6,HRG,LRG1,ADH7,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,C2,CRISP3,C1S,CFHR2,CD55,CD14,MRC1,CRK,CDC37,TJP1,CFP,ADIPOQ,PAK2,PPP1R14B,PTPN11,RBBP9"
"GO:BP","blood vessel development","GO:0001568","false","0.0001160004074077466","3.9355404854745855","707","243","27","21010","C3,APOB,APOH,SPINK5,ECM1,DCN,COL3A1,HRG,LRG1,THBS4,SERPINF1,COMP,CSPG4,COL1A2,NIBAN2,S100A1,SPINT1,MCAM,SPARC,SERPINF2,CDH13,GLUL,HSPB6,TJP1,SFRP2,LDLR,MYLK"
"GO:BP","regulation of response to stimulus","GO:0048583","false","0.00012076486606886339","3.9180593959447427","3909","243","80","21010","HPX,C3,A2M,MYH7,CFH,TNXB,TXN,AHSG,APOA1,GSTP1,APOH,SERPINB3,KNG1,CFB,SERPINC1,IGHG2,SERPINB4,SPINK5,SOD1,ECM1,AMBP,TNNC1,F2,DCN,PGLYRP2,C5,COL3A1,VWF,CFI,HRG,LRG1,THBS4,CD109,C9,C8B,LTBP4,C1R,C8A,CSPG4,TIMP1,EVPL,NIBAN2,C6,AGT,C7,C8G,C2,SLC9A3R1,C1S,CFHR2,TRIM72,KLKB1,SERPINF2,CD55,TNNI1,CD14,RCN3,PTPRF,GPC1,TWF1,CILP,CDH13,CRK,KCTD12,PI16,CDC37,CADM4,CFP,SFRP2,PEA15,NUCKS1,LDLR,ADIPOQ,ARHGAP1,PAK2,PHPT1,UFM1,PTPN11,APOC3,MYLK"
"GO:BP","blood vessel morphogenesis","GO:0048514","false","0.00012829456401672998","3.891791744775129","619","243","25","21010","C3,APOB,APOH,SPINK5,ECM1,DCN,COL3A1,HRG,LRG1,THBS4,SERPINF1,COMP,CSPG4,NIBAN2,S100A1,MCAM,SPARC,SERPINF2,CDH13,GLUL,HSPB6,TJP1,SFRP2,LDLR,MYLK"
"GO:BP","acute inflammatory response","GO:0002526","true","0.00013523942274958458","3.868896691627099","111","243","11","21010","C3,A2M,SERPINA1,AHSG,GSTP1,ITIH4,F2,SERPINA3,CD163,KLKB1,SERPINF2"
"GO:BP","cell adhesion","GO:0007155","true","0.000169517051850574","3.7707866092477174","1504","243","42","21010","ACTN2,TNXB,DSG3,DSC2,APOA1,TPM1,CRNN,LYPD3,KNG1,MYBPC1,SPINK5,AMBP,CDH1,COL3A1,VWF,HRG,LRG1,THBS4,ABI3BP,COMP,CSTA,SPTA1,MCAM,COL18A1,PDLIM5,NECTIN4,SELL,SERPINF2,CD55,PGM5,PTPRF,PDLIM1,FOLR2,ALCAM,CDH13,CRK,CADM4,TJP1,SFRP2,ADIPOQ,EFNB1,PTPN11"
"GO:BP","response to biotic stimulus","GO:0009607","false","0.00018245409018873837","3.7388463963361205","1565","243","43","21010","HPX,C3,APOB,A2M,CFH,GSTP1,CFB,SERPINB4,SPINK5,CA3,F2,PGLYRP2,CDH1,C5,CFI,GBP6,HRG,LRG1,ADH7,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,C2,CRISP3,C1S,CFHR2,CD55,CD14,MRC1,CRK,CDC37,TJP1,CFP,ADIPOQ,PAK2,PPP1R14B,PTPN11,RBBP9"
"GO:BP","acute-phase response","GO:0006953","false","0.00020153692688436932","3.695645368020083","50","243","8","21010","A2M,SERPINA1,AHSG,ITIH4,F2,SERPINA3,CD163,SERPINF2"
"GO:BP","developmental process","GO:0032502","false","0.00021362507582996712","3.6703477701107365","6414","243","113","21010","C3,APOB,ACTN2,A2M,MYH7,ENO3,ALDOA,MB,TNXB,FLNC,AHSG,MYH3,APOA1,TPM1,GSTP1,APOH,SERPINB5,IVL,SERPINB3,SPRR3,SPRR1B,SPRR1A,PPL,UGP2,ALDOC,SPINK5,KRT4,SOD1,ECM1,TNNC1,F2,DCN,PGLYRP2,APOA2,CDH1,RBP4,COL3A1,HRG,LRG1,THBS4,KLHL41,ABI3BP,SERPINF1,CD109,COMP,CLEC3B,CRYAB,CSTA,FHL1,CKB,CSPG4,TPPP3,ACO1,TIMP1,COL1A2,MAP4,EVPL,NIBAN2,C6,S100A1,AGT,SPTA1,SPINT1,MCAM,COL18A1,PDLIM5,BIN1,SLC9A3R1,GLO1,TWF2,SPARC,TRIM72,SERPINF2,CES1,PDLIM3,TNNI1,AKR1C1,RCN3,PGM5,PTPRF,PDLIM1,OGN,NACA,GPC1,TWF1,ALCAM,CST3,CDH13,MRC2,CRK,BTD,BCHE,GLUL,YBX1,PI16,PTGFRN,HSPB6,ADD1,KLK8,TJP1,SFRP2,LDLR,ADIPOQ,PAK2,TACC2,UFM1,EFNB1,COPS2,SDCBP2,PTPN11,RBBP9,NOLC1,MYLK"
"GO:BP","activation of immune response","GO:0002253","false","0.00024240330790718592","3.6154614579544506","507","243","22","21010","C3,A2M,CFH,CFB,IGHG2,C5,CFI,C9,C8B,C1R,C8A,C6,C7,C8G,C2,C1S,CFHR2,CD55,CD14,CFP,PAK2,PHPT1"
"GO:BP","killing of cells of another organism","GO:0031640","false","0.00024825449516782753","3.6051028789497694","93","243","10","21010","F2,C5,HRG,C9,C8B,C8A,C6,C7,C8G,CFHR2"
"GO:BP","disruption of cell in another organism","GO:0141061","false","0.00024825449516782753","3.6051028789497694","93","243","10","21010","F2,C5,HRG,C9,C8B,C8A,C6,C7,C8G,CFHR2"
"GO:BP","vasculature development","GO:0001944","false","0.0002608124785576282","3.583671633649192","736","243","27","21010","C3,APOB,APOH,SPINK5,ECM1,DCN,COL3A1,HRG,LRG1,THBS4,SERPINF1,COMP,CSPG4,COL1A2,NIBAN2,S100A1,SPINT1,MCAM,SPARC,SERPINF2,CDH13,GLUL,HSPB6,TJP1,SFRP2,LDLR,MYLK"
"GO:BP","disruption of anatomical structure in another organism","GO:0141060","false","0.0003711378478900299","3.430464754916508","97","243","10","21010","F2,C5,HRG,C9,C8B,C8A,C6,C7,C8G,CFHR2"
"GO:BP","regulation of angiogenesis","GO:0045765","false","0.00040535275136794924","3.392166874824174","282","243","16","21010","C3,APOH,SPINK5,ECM1,DCN,HRG,LRG1,THBS4,SERPINF1,NIBAN2,S100A1,SPARC,GLUL,HSPB6,TJP1,SFRP2"
"GO:BP","system development","GO:0048731","false","0.00041841299429799686","3.3783948364154357","3951","243","79","21010","C3,APOB,ACTN2,A2M,MYH7,ENO3,MB,TNXB,AHSG,APOA1,TPM1,GSTP1,APOH,SERPINB5,UGP2,SPINK5,SOD1,ECM1,TNNC1,F2,DCN,CDH1,RBP4,COL3A1,HRG,LRG1,THBS4,ABI3BP,SERPINF1,COMP,CRYAB,CKB,CSPG4,TIMP1,COL1A2,MAP4,NIBAN2,S100A1,AGT,SPINT1,MCAM,COL18A1,PDLIM5,BIN1,SLC9A3R1,TWF2,SPARC,SERPINF2,PDLIM3,TNNI1,RCN3,PTPRF,PDLIM1,OGN,NACA,GPC1,TWF1,ALCAM,CDH13,CRK,BTD,BCHE,GLUL,PI16,HSPB6,KLK8,TJP1,SFRP2,LDLR,ADIPOQ,PAK2,TACC2,UFM1,EFNB1,COPS2,SDCBP2,PTPN11,RBBP9,MYLK"
"GO:BP","extracellular matrix organization","GO:0030198","false","0.00042766340954705957","3.3688979059545368","320","243","17","21010","TNXB,LUM,SERPINB5,SPINK5,COL3A1,ABI3BP,COMP,LTBP4,COL1A2,AGT,SPINT1,COL18A1,QSOX1,SERPINF2,CST3,PRSS1,SFRP2"
