"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of biological process","GO:0048518","false","0.0009486132076364442","3.0229108329166006","6253","172","82","21010","MYH9,KRT6A,KRT17,LTF,TNC,POSTN,SOD2,PPIB,ATP5F1B,HSPD1,LAMP1,ATP1A1,GLUD1,EGFR,PRKDC,LAMB1,AGRN,TGM1,LAMC2,NID1,PRDX3,ANXA3,ATP5F1A,TFRC,STOM,CTSG,AIFM1,ITGB1,CORO1A,PKP1,MZB1,ELANE,CCT2,TPR,HEXB,HSPE1,ATP2A2,PAFAH1B1,TCP1,MYDGF,HLA-C,MMP9,HLA-A,IGF2R,PTPRC,CCT7,GPNMB,SSBP1,HNRNPR,PRMT1,EHD1,LMAN2,THBS2,HLA-DRA,DDX17,S100A12,RAP1B,PRTN3,EIF2S1,PPP3CA,CYBB,ARG1,ATP1B3,FERMT3,PARP1,ADA,PSMC2,PSMC5,PLAUR,MACF1,RALA,CAMK2D,SCP2,FAM83H,RUVBL2,PCNA,RHOG,PSME3,SFPQ,SURF4,TARDBP,CAPRIN1"
"GO:BP","anatomical structure morphogenesis","GO:0009653","false","0.0010772395273588595","2.9676877193165185","2683","172","46","21010","MYH9,KRT6A,KRT16,KRT17,LTF,COL12A1,TNC,KRT19,FBN1,POSTN,KRT8,MYH11,ATP5F1B,EGFR,LAMA3,PRKDC,LAMB1,GLG1,COL7A1,ANXA3,TFRC,ITGB1,CORO1A,SERPINH1,HEXB,GAA,PAFAH1B1,MYDGF,MMP9,LAMA5,GPNMB,SSBP1,EHD1,PSMB10,MTHFD1,THBS2,PPP3CA,CYBB,PXDN,ADA,MACF1,RALA,RHOG,LIN7C,CAPRIN1,PRCP"
"GO:BP","organic substance catabolic process","GO:1901575","true","0.0012307294292349144","2.9098374144172223","2173","172","40","21010","MPO,GLUD1,EGFR,CANX,PRDX3,UGGT1,AIFM1,PKP1,PSMD2,ELANE,HEXB,DLST,GAA,PAFAH1B1,SND1,PSMB9,OGDH,HNRNPR,PFKP,PSMB10,ACOT7,ARG1,PCYOX1,PXDN,PSMD12,ECHS1,ADA,PSMC2,PSMC5,PLBD1,DERA,DPP7,SUCLG1,PSMD6,DPYD,SCP2,OAT,PSME3,TARDBP,CAPRIN1"
"GO:BP","biological process involved in interaction with symbiont","GO:0051702","false","0.0013209074157211308","2.879127621636448","122","172","9","21010","LTF,PPIB,HSPD1,STOM,CTSG,ELANE,IGF2R,ARG1,TARDBP"
"GO:BP","catabolic process","GO:0009056","false","0.0013605885649427582","2.866273183385101","2616","172","45","21010","MPO,GLUD1,EGFR,CANX,PRDX3,UGGT1,AIFM1,ITGB1,PKP1,PSMD2,ELANE,HEXB,DLST,ATP2A2,GAA,PAFAH1B1,SND1,MMP9,ANXA7,PSMB9,OGDH,HNRNPR,PFKP,PSMB10,PRTN3,ACOT7,ARG1,PCYOX1,PXDN,PSMD12,ECHS1,ADA,PSMC2,PSMC5,PLBD1,DERA,DPP7,SUCLG1,PSMD6,DPYD,SCP2,OAT,PSME3,TARDBP,CAPRIN1"
"GO:BP","regulation of biological quality","GO:0065008","true","0.0018911822436762041","2.7232666183737355","2918","172","48","21010","MYH9,POSTN,SOD2,PPIB,ATP5F1B,HSPD1,LAMP1,ATP1A1,GLUD1,PRKDC,AGRN,PRDX3,MYOF,SLC3A2,CTSG,COPA,ITGB1,CORO1A,CCT2,HEXB,ATP2A2,GAA,PAFAH1B1,TCP1,CCT7,HNRNPR,THBS2,RAP1B,DDOST,PPP3CA,ATP1B3,NAPA,FERMT3,PARP1,ADA,PLAUR,MACF1,RALA,CAMK2D,SCP2,RUVBL2,RHOG,LIN7C,DYSF,TARDBP,CAPRIN1,PFDN5,PRCP"
"GO:BP","regulation of locomotion","GO:0040012","false","0.0019224016464312228","2.716155870254672","1029","172","25","21010","KRT5,KRT16,TNC,POSTN,SOD2,ATP5F1B,EGFR,LAMA3,LAMB1,LAMC2,ANXA3,ATP5F1A,ITGB1,CORO1A,ELANE,MMP9,LAMA5,PTPRC,GPNMB,PPP3CA,FERMT3,ADA,MACF1,FAM83H,PRCP"
"GO:BP","positive regulation of cell population proliferation","GO:0008284","false","0.0019571337895322003","2.708379484986081","1248","172","28","21010","KRT6A,LTF,TNC,EGFR,LAMB1,AGRN,TGM1,LAMC2,PRDX3,TFRC,ITGB1,CORO1A,MZB1,ELANE,PAFAH1B1,MYDGF,MMP9,HLA-A,PTPRC,PRMT1,EHD1,PRTN3,PPP3CA,ADA,MACF1,RALA,RHOG,CAPRIN1"
"GO:BP","chaperone-mediated protein folding","GO:0061077","false","0.0022399459683960597","2.6497624575187184","67","172","7","21010","PDIA4,PPIB,HSPA9,CCT2,HSPE1,TCP1,CCT7"
"GO:BP","vesicle-mediated transport","GO:0016192","true","0.002296585342978221","2.638917411210204","1566","172","32","21010","MYH9,LAMP1,EGFR,CANX,COPB2,ANXA3,TFRC,COPA,ITGB1,CORO1A,COPG1,ELANE,ATP2A2,COPB1,IGF2R,PTPRC,RAB2A,EHD1,ANXA8L1,LMAN2,SEC31A,TMED7,RAP1B,ARCN1,PRTN3,PPP3CA,NAPA,MACF1,RALA,LIN7C,DYSF,SURF4"
"GO:BP","endoplasmic reticulum to Golgi vesicle-mediated transport","GO:0006888","false","0.002729218561624999","2.5639616837119688","133","172","9","21010","COPB2,COPA,COPG1,COPB1,RAB2A,LMAN2,SEC31A,TMED7,ARCN1"
"GO:BP","leukocyte mediated cytotoxicity","GO:0001909","false","0.002729218561624999","2.5639616837119688","133","172","9","21010","LAMP1,CTSG,CORO1A,ELANE,HLA-C,HLA-A,PTPRC,HLA-DRA,ARG1"
"GO:BP","amide metabolic process","GO:0043603","true","0.003466853225796159","2.4600645444342075","1210","172","27","21010","KRT17,GLUD1,PRKDC,CTSG,ELANE,TPR,HEXB,DLST,OGDH,HNRNPR,PRMT1,EIF2S1,ACOT7,RPS16,ARG1,RPL3,RPL4,RPL7A,RPL14,ADA,RPS18,SUCLG1,OAT,FARSB,RPS26,TARDBP,CAPRIN1"
"GO:BP","protein localization","GO:0008104","false","0.004315778765069156","2.364940826169914","2728","172","45","21010","MYH9,KRT5,FBN1,PDIA4,LMNB1,HSPD1,LAMP1,GLUD1,EGFR,CANX,AGRN,COPB2,TFRC,HSPA9,STOM,COPA,AIFM1,ITGB1,COPG1,CCT2,TPR,PAFAH1B1,TCP1,COPB1,LAMA5,CCT7,RAB2A,EHD1,LMAN2,SEC31A,TMED7,ARCN1,PPP3CA,ATP1B3,NAPA,PARP1,MACF1,RALA,SCP2,FAM83H,RUVBL2,RHOG,LIN7C,SURF4,TARDBP"
"GO:BP","extracellular matrix organization","GO:0030198","false","0.0044241542003252395","2.3541697444557808","320","172","13","21010","COL12A1,POSTN,MYH11,LAMB1,COL7A1,NID1,CTSG,ITGB1,SERPINH1,ELANE,MMP9,NID2,PXDN"
"GO:BP","extracellular structure organization","GO:0043062","false","0.004578446250471093","2.3392818799288375","321","172","13","21010","COL12A1,POSTN,MYH11,LAMB1,COL7A1,NID1,CTSG,ITGB1,SERPINH1,ELANE,MMP9,NID2,PXDN"
"GO:BP","cellular macromolecule localization","GO:0070727","false","0.004765130707419883","2.3219251821751503","2738","172","45","21010","MYH9,KRT5,FBN1,PDIA4,LMNB1,HSPD1,LAMP1,GLUD1,EGFR,CANX,AGRN,COPB2,TFRC,HSPA9,STOM,COPA,AIFM1,ITGB1,COPG1,CCT2,TPR,PAFAH1B1,TCP1,COPB1,LAMA5,CCT7,RAB2A,EHD1,LMAN2,SEC31A,TMED7,ARCN1,PPP3CA,ATP1B3,NAPA,PARP1,MACF1,RALA,SCP2,FAM83H,RUVBL2,RHOG,LIN7C,SURF4,TARDBP"
"GO:BP","cell differentiation","GO:0030154","false","0.006554502823557165","2.1834602451141776","4310","172","61","21010","MYH9,KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,KRT17,LTF,COL12A1,TNC,KRT19,FBN1,POSTN,KRT8,SOD2,MYH11,ATP5F1B,TAGLN,EGFR,LAMA3,PRKDC,LAMB1,GLG1,AGRN,TGM1,COL7A1,NID1,PRDX3,TFRC,HSPA9,AIFM1,ITGB1,SERPINH1,NDRG1,HEXB,HSPE1,ATP2A2,PAFAH1B1,SND1,MMP9,ANXA7,MANF,LAMA5,PTPRC,OGDH,PRMT1,EHD1,HLA-DRA,DDX17,RAP1B,PRTN3,PPP3CA,NAPA,PARP1,ADA,PSMC2,TSNAX,MACF1,PCNA,CAPRIN1"
"GO:BP","cellular developmental process","GO:0048869","false","0.00660593216898892","2.1800658900428873","4311","172","61","21010","MYH9,KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,KRT17,LTF,COL12A1,TNC,KRT19,FBN1,POSTN,KRT8,SOD2,MYH11,ATP5F1B,TAGLN,EGFR,LAMA3,PRKDC,LAMB1,GLG1,AGRN,TGM1,COL7A1,NID1,PRDX3,TFRC,HSPA9,AIFM1,ITGB1,SERPINH1,NDRG1,HEXB,HSPE1,ATP2A2,PAFAH1B1,SND1,MMP9,ANXA7,MANF,LAMA5,PTPRC,OGDH,PRMT1,EHD1,HLA-DRA,DDX17,RAP1B,PRTN3,PPP3CA,NAPA,PARP1,ADA,PSMC2,TSNAX,MACF1,PCNA,CAPRIN1"
"GO:BP","keratinization","GO:0031424","true","0.008834119998836834","2.053836705770551","82","172","7","21010","KRT6A,KRT6B,KRT5,KRT6C,KRT16,KRT17,TGM1"
"GO:BP","positive regulation of telomerase RNA localization to Cajal body","GO:1904874","true","0.009853628883551128","2.0064037985519754","15","172","4","21010","CCT2,TCP1,CCT7,RUVBL2"
"GO:BP","leukocyte cell-cell adhesion","GO:0007159","true","0.010732071436962531","1.9693164451525982","402","172","14","21010","HSPD1,TFRC,CTSG,ITGB1,CORO1A,ELANE,HLA-A,PTPRC,GPNMB,HLA-DRA,PPP3CA,ARG1,FERMT3,ADA"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","false","0.012616586830070095","1.899058119050259","1698","172","32","21010","KRT6A,KRT16,LTF,MPO,KRT8,SOD2,PPIB,HSPD1,LAMP1,EGFR,PRKDC,PRDX3,ANXA3,TFRC,SLC3A2,STOM,CTSG,ITGB1,CORO1A,ELANE,HLA-C,HLA-A,IGF2R,PTPRC,DDX17,S100A12,PRTN3,CYBB,ARG1,PARP1,SFPQ,TARDBP"
"GO:BP","Golgi vesicle transport","GO:0048193","false","0.013192127812328584","1.879685149667955","301","172","12","21010","LAMP1,COPB2,COPA,COPG1,COPB1,RAB2A,LMAN2,SEC31A,TMED7,ARCN1,NAPA,MACF1"
"GO:BP","response to stress","GO:0006950","true","0.014194340036854996","1.8478847951081954","3909","172","56","21010","MYH9,KRT6A,KRT16,LTF,TNC,POSTN,MPO,KRT8,SOD2,PDIA4,HSPD1,LAMP1,EGFR,CANX,PRKDC,PRDX3,UGGT1,MYOF,ANXA3,TFRC,CTSG,AIFM1,ITGB1,CORO1A,SERPINH1,NDRG1,ELANE,TPR,HSPE1,ATP2A2,PAFAH1B1,HLA-C,MMP9,HLA-A,MANF,PTPRC,SLC2A1,PRMT1,DDX17,S100A12,PRTN3,EIF2S1,PPP3CA,CYBB,ARG1,PXDN,FERMT3,PARP1,ADA,PLAUR,MACF1,RUVBL2,PCNA,SFPQ,TARDBP,PRCP"
"GO:BP","positive regulation of DNA metabolic process","GO:0051054","true","0.014580801071362486","1.836218615159656","304","172","12","21010","EGFR,PRKDC,ANXA3,TFRC,CCT2,TCP1,PTPRC,CCT7,SSBP1,PARP1,RUVBL2,PCNA"
"GO:BP","epithelial cell migration","GO:0010631","false","0.014580801071362486","1.836218615159656","304","172","12","21010","MYH9,KRT16,ATP5F1B,ANXA3,ATP5F1A,ITGB1,CORO1A,MMP9,S100A12,S100P,MACF1,PRCP"
"GO:BP","positive regulation of cell migration","GO:0030335","false","0.01539077832636154","1.812739416926369","534","172","16","21010","POSTN,SOD2,ATP5F1B,EGFR,LAMB1,LAMC2,ANXA3,ATP5F1A,ITGB1,CORO1A,MMP9,PTPRC,GPNMB,PPP3CA,FERMT3,FAM83H"
"GO:BP","defense response to fungus","GO:0050832","true","0.015494816120095773","1.8098135732486145","59","172","6","21010","LTF,MPO,CTSG,ELANE,S100A12,ARG1"
"GO:BP","leukocyte activation","GO:0045321","false","0.01608201118833548","1.7936596400789888","939","172","22","21010","MYH9,HSPD1,LAMP1,PRKDC,ANXA3,TFRC,CTSG,ITGB1,CORO1A,NDRG1,MZB1,HLA-A,PTPRC,GPNMB,PSMB10,HLA-DRA,S100A12,DDOST,PPP3CA,ARG1,ADA,DYSF"
"GO:BP","epithelium migration","GO:0090132","false","0.016096136486117827","1.7932783540374049","307","172","12","21010","MYH9,KRT16,ATP5F1B,ANXA3,ATP5F1A,ITGB1,CORO1A,MMP9,S100A12,S100P,MACF1,PRCP"
"GO:BP","intra-Golgi vesicle-mediated transport","GO:0006891","false","0.016482871954578072","1.7829671151293458","35","172","5","21010","COPB2,COPA,COPG1,COPB1,NAPA"
"GO:BP","protein metabolic process","GO:0019538","false","0.017017809979393665","1.7690963299777143","5373","172","70","21010","MYH9,KRT17,LTF,PDIA4,PPIB,HSPD1,EGFR,CANX,PRKDC,GANAB,GLG1,TGM1,COL7A1,PRDX3,UGGT1,TFRC,HSPA9,RPN1,CTSG,AIFM1,PSMD2,SERPINH1,ELANE,CCT2,TPR,HEXB,DLST,HSPE1,TCP1,MYDGF,MMP9,PSMB9,PTPRC,RPN2,CCT7,OGDH,GPNMB,HNRNPR,PRMT1,ANXA8L1,PSMB10,S100A12,DDOST,PRTN3,EIF2S1,PPP3CA,RPS16,RPL3,PCYOX1,RPL4,PSMD12,RPL7A,PARP1,RPL14,PSMC2,RPS18,PSMC5,PLAUR,TPP2,DPP7,PSMD6,CAMK2D,RUVBL2,FARSB,PSME3,RPS26,TARDBP,CAPRIN1,PFDN5,PRCP"
"GO:BP","regulation of multicellular organismal process","GO:0051239","false","0.017327077018817933","1.7612746941623278","2968","172","46","21010","KRT17,LTF,FBN1,POSTN,PPIB,ATP5F1B,HSPD1,LAMP1,ATP1A1,EGFR,LAMA3,PRKDC,GLG1,AGRN,ANXA3,ATP5F1A,TFRC,HSPA9,CTSG,ITGB1,CORO1A,MZB1,ELANE,ATP2A2,GAA,PAFAH1B1,MYDGF,MMP9,HLA-A,LAMA5,PTPRC,GPNMB,PRMT1,THBS2,HLA-DRA,PPP3CA,CYBB,ARG1,PARP1,ADA,PLAUR,MACF1,CAMK2D,RUVBL2,CAPRIN1,PRCP"
"GO:BP","animal organ development","GO:0048513","false","0.018257813355417866","1.7385512369080094","3068","172","47","21010","KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,KRT17,LTF,TNC,KRT19,FBN1,KRT8,SOD2,MYH11,PPIB,TAGLN,GLUD1,EGFR,PRKDC,LAMB1,GLG1,TGM1,NID1,PRDX3,ANXA3,ITGB1,SERPINH1,GAA,PAFAH1B1,MMP9,IGF2R,LAMA5,PTPRC,OGDH,SLC2A1,PRMT1,MTHFD1,DDX17,ARCN1,PPP3CA,PXDN,NAPA,PARP1,ADA,FAM83H,PCNA,PFDN5"
"GO:BP","deoxyribonucleoside catabolic process","GO:0046121","true","0.018911117064846276","1.7232828169629926","6","172","3","21010","ADA,DERA,DPYD"
"GO:BP","tissue migration","GO:0090130","false","0.019546310525971024","1.7089352060136693","313","172","12","21010","MYH9,KRT16,ATP5F1B,ANXA3,ATP5F1A,ITGB1,CORO1A,MMP9,S100A12,S100P,MACF1,PRCP"
"GO:BP","organelle organization","GO:0006996","true","0.020536026446697202","1.6874835850433103","3562","172","52","21010","MYH9,KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,KRT17,KRT19,KRT8,SOD2,MYH11,LMNB1,HSPD1,PRKDC,AGRN,PRDX3,TFRC,HSPA9,AIFM1,ITGB1,CORO1A,PKP1,CCT2,TPR,HEXB,ATP2A2,GAA,PAFAH1B1,TCP1,MMP9,LAMA5,CCT7,RAB2A,SSBP1,EHD1,ANXA8L1,SEC31A,TMED7,EIF2S1,PARP1,PLAUR,MACF1,RALA,FAM83H,RUVBL2,PCNA,RHOG,SURF4,TARDBP,CAPRIN1,EML4"
"GO:BP","regulation of telomerase RNA localization to Cajal body","GO:1904872","false","0.021669324922220776","1.664154618311985","18","172","4","21010","CCT2,TCP1,CCT7,RUVBL2"
"GO:BP","basement membrane organization","GO:0071711","false","0.021841314474246688","1.6607212280674233","37","172","5","21010","LAMB1,NID1,ITGB1,NID2,PXDN"
"GO:BP","response to abiotic stimulus","GO:0009628","true","0.02190502433852398","1.6594562599438842","1106","172","24","21010","KRT5,TNC,POSTN,MPO,KRT8,SOD2,HSPD1,EGFR,PRKDC,TFRC,AIFM1,ITGB1,NDRG1,ELANE,TPR,MMP9,PTPRC,SLC2A1,EIF2S1,CYBB,PARP1,ADA,RUVBL2,PCNA"
"GO:BP","cellular response to organic substance","GO:0071310","false","0.02215983361810464","1.6544335047292718","2001","172","35","21010","LTF,TNC,FBN1,POSTN,KRT8,SOD2,ATP5F1B,HSPD1,ATP1A1,EGFR,PRKDC,AGRN,UGGT1,ATP5F1A,TFRC,CTSG,AIFM1,CORO1A,MZB1,TPR,PAFAH1B1,PTPRC,PFKP,DDX17,RAP1B,EIF2S1,PPP3CA,RPS16,CYBB,ARG1,RPL3,PXDN,PARP1,RUVBL2,PRCP"
"GO:BP","ameboidal-type cell migration","GO:0001667","false","0.02235579058293071","1.6506099672751156","429","172","14","21010","MYH9,KRT16,ATP5F1B,ANXA3,ATP5F1A,ITGB1,CORO1A,PAFAH1B1,MMP9,LAMA5,S100A12,S100P,MACF1,PRCP"
"GO:BP","positive regulation of protein localization to nucleus","GO:1900182","true","0.023487402307772125","1.6291650132685855","95","172","7","21010","TFRC,CCT2,TPR,TCP1,CCT7,PARP1,TARDBP"
"GO:BP","establishment of protein localization","GO:0045184","false","0.02472171260809115","1.6069214465896808","1925","172","34","21010","MYH9,PDIA4,HSPD1,LAMP1,GLUD1,EGFR,CANX,COPB2,TFRC,HSPA9,STOM,COPA,AIFM1,COPG1,CCT2,TPR,PAFAH1B1,TCP1,COPB1,CCT7,RAB2A,EHD1,LMAN2,SEC31A,TMED7,ARCN1,PPP3CA,NAPA,MACF1,RALA,RUVBL2,LIN7C,SURF4,TARDBP"
"GO:BP","keratinocyte differentiation","GO:0030216","false","0.02575201486698567","1.589188785598306","175","172","9","21010","KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,KRT17,TGM1,PPP3CA"
"GO:BP","localization","GO:0051179","false","0.02579522693417927","1.5884606470568763","5542","172","71","21010","MYH9,KRT5,LTF,FBN1,PDIA4,LMNB1,ATP5F1B,HSPD1,LAMP1,ATP1A1,GLUD1,EGFR,CANX,AGRN,COPB2,MYOF,ANXA3,ATP5F1A,TFRC,HSPA9,SLC3A2,STOM,COPA,AIFM1,ITGB1,CORO1A,COPG1,ELANE,CCT2,TPR,HEXB,ATP2A2,GAA,PAFAH1B1,TCP1,COPB1,MMP9,IGF2R,LAMA5,PTPRC,CCT7,RAB2A,SLC2A1,EHD1,ANXA8L1,UQCRC1,SLC25A3,LMAN2,SEC31A,TMED7,RAP1B,ARCN1,PRTN3,PPP3CA,CYBB,ATP1B3,NAPA,PARP1,ADA,MACF1,RALA,CAMK2D,SCP2,FAM83H,RUVBL2,RHOG,LIN7C,DYSF,SURF4,TARDBP,EML4"
"GO:BP","RNA localization to Cajal body","GO:0090670","false","0.02727276478866794","1.5642708330302195","19","172","4","21010","CCT2,TCP1,CCT7,RUVBL2"
"GO:BP","telomerase RNA localization","GO:0090672","false","0.02727276478866794","1.5642708330302195","19","172","4","21010","CCT2,TCP1,CCT7,RUVBL2"
"GO:BP","RNA localization to nucleus","GO:0090685","false","0.02727276478866794","1.5642708330302195","19","172","4","21010","CCT2,TCP1,CCT7,RUVBL2"
"GO:BP","telomerase RNA localization to Cajal body","GO:0090671","false","0.02727276478866794","1.5642708330302195","19","172","4","21010","CCT2,TCP1,CCT7,RUVBL2"
"GO:BP","positive regulation of leukocyte mediated cytotoxicity","GO:0001912","false","0.02727636398777509","1.5642135227725185","65","172","6","21010","LAMP1,HLA-C,HLA-A,PTPRC,HLA-DRA,ARG1"
"GO:BP","positive regulation of cell motility","GO:2000147","false","0.027694181479100577","1.557611466204718","560","172","16","21010","POSTN,SOD2,ATP5F1B,EGFR,LAMB1,LAMC2,ANXA3,ATP5F1A,ITGB1,CORO1A,MMP9,PTPRC,GPNMB,PPP3CA,FERMT3,FAM83H"
"GO:BP","regulation of protein stability","GO:0031647","false","0.030219028105861398","1.5197195074043013","327","172","12","21010","PPIB,HSPD1,LAMP1,PRKDC,CCT2,TCP1,CCT7,DDOST,ATP1B3,RUVBL2,TARDBP,PFDN5"
"GO:BP","'de novo' protein folding","GO:0006458","false","0.032322840847060746","1.4904904761776743","40","172","5","21010","HSPD1,UGGT1,HSPA9,CCT2,HSPE1"
"GO:BP","positive regulation of locomotion","GO:0040017","false","0.038235985219635525","1.4175277149444214","575","172","16","21010","POSTN,SOD2,ATP5F1B,EGFR,LAMB1,LAMC2,ANXA3,ATP5F1A,ITGB1,CORO1A,MMP9,PTPRC,GPNMB,PPP3CA,FERMT3,FAM83H"
"GO:BP","response to fungus","GO:0009620","false","0.04186050242381213","1.378195563417788","70","172","6","21010","LTF,MPO,CTSG,ELANE,S100A12,ARG1"
"GO:BP","cell activation","GO:0001775","false","0.0468148844050432","1.3296160446342964","1082","172","23","21010","MYH9,HSPD1,LAMP1,PRKDC,ANXA3,TFRC,CTSG,ITGB1,CORO1A,NDRG1,MZB1,HLA-A,PTPRC,GPNMB,PSMB10,HLA-DRA,S100A12,DDOST,PPP3CA,ARG1,FERMT3,ADA,DYSF"
"GO:BP","positive regulation of leukocyte mediated immunity","GO:0002705","false","0.047045895439183326","1.3274782609906626","145","172","8","21010","HSPD1,LAMP1,TFRC,HLA-C,HLA-A,PTPRC,HLA-DRA,ARG1"
"GO:BP","organonitrogen compound biosynthetic process","GO:1901566","false","0.04873280331271647","1.3121786054825186","1816","172","32","21010","KRT17,ATP5F1B,GLUD1,PRKDC,UGGT1,ATP5F1A,RPN1,ELANE,TPR,RPN2,HNRNPR,PRMT1,MTHFD1,DDOST,PSAT1,EIF2S1,ACOT7,RPS16,ARG1,RPL3,RPL4,RPL7A,PARP1,RPL14,ADA,RPS18,DPYD,OAT,FARSB,RPS26,TARDBP,CAPRIN1"
"GO:BP","positive regulation of cell killing","GO:0031343","false","0.04921244491432782","1.3079250583265167","72","172","6","21010","LAMP1,HLA-C,HLA-A,PTPRC,HLA-DRA,ARG1"
"GO:CC","extracellular exosome","GO:0070062","true","5.895716784126574e-54","53.22946338709698","2109","174","100","22090","MYH9,KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,LTF,COL12A1,KRT19,MPO,KRT8,SOD2,MYH11,PPIB,ATP5F1B,COL6A2,HSPD1,LAMP1,ATP1A1,LAMA3,CANX,LAMB1,GANAB,GLG1,AGRN,TGM1,NID1,UGGT1,MYOF,ANXA3,IDH2,ATP5F1A,TFRC,HSPA9,SLC3A2,STOM,CTSG,COPA,CKAP4,ITGB1,CORO1A,PSMD2,NDRG1,ELANE,CCT2,HEXB,HSPE1,GAA,PAFAH1B1,TCP1,HLA-C,SND1,MMP9,ANXA7,HLA-A,NID2,IGF2R,PSMB9,LAMA5,PTPRC,CCT7,RAB2A,SSBP1,SLC2A1,EHD1,PFKP,SLC25A3,HNRNPL,LMAN2,MTHFD1,HLA-DRA,RAP1B,PSAT1,S100P,PRTN3,EIF2S1,ACOT7,RPS16,RPL3,PCYOX1,PXDN,ATP1B3,NAPA,RPL4,PSMD12,FERMT3,RPL14,NUCB2,SNRPD2,RPS18,PSMC5,DPP7,RALA,RUVBL2,PCNA,RHOG,RPS26,DYSF,PRCP"
"GO:CC","extracellular vesicle","GO:1903561","false","1.7201415195774086e-53","52.76443582132314","2133","174","100","22090","MYH9,KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,LTF,COL12A1,KRT19,MPO,KRT8,SOD2,MYH11,PPIB,ATP5F1B,COL6A2,HSPD1,LAMP1,ATP1A1,LAMA3,CANX,LAMB1,GANAB,GLG1,AGRN,TGM1,NID1,UGGT1,MYOF,ANXA3,IDH2,ATP5F1A,TFRC,HSPA9,SLC3A2,STOM,CTSG,COPA,CKAP4,ITGB1,CORO1A,PSMD2,NDRG1,ELANE,CCT2,HEXB,HSPE1,GAA,PAFAH1B1,TCP1,HLA-C,SND1,MMP9,ANXA7,HLA-A,NID2,IGF2R,PSMB9,LAMA5,PTPRC,CCT7,RAB2A,SSBP1,SLC2A1,EHD1,PFKP,SLC25A3,HNRNPL,LMAN2,MTHFD1,HLA-DRA,RAP1B,PSAT1,S100P,PRTN3,EIF2S1,ACOT7,RPS16,RPL3,PCYOX1,PXDN,ATP1B3,NAPA,RPL4,PSMD12,FERMT3,RPL14,NUCB2,SNRPD2,RPS18,PSMC5,DPP7,RALA,RUVBL2,PCNA,RHOG,RPS26,DYSF,PRCP"
"GO:CC","extracellular organelle","GO:0043230","false","1.7980977227389872e-53","52.745186708991554","2134","174","100","22090","MYH9,KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,LTF,COL12A1,KRT19,MPO,KRT8,SOD2,MYH11,PPIB,ATP5F1B,COL6A2,HSPD1,LAMP1,ATP1A1,LAMA3,CANX,LAMB1,GANAB,GLG1,AGRN,TGM1,NID1,UGGT1,MYOF,ANXA3,IDH2,ATP5F1A,TFRC,HSPA9,SLC3A2,STOM,CTSG,COPA,CKAP4,ITGB1,CORO1A,PSMD2,NDRG1,ELANE,CCT2,HEXB,HSPE1,GAA,PAFAH1B1,TCP1,HLA-C,SND1,MMP9,ANXA7,HLA-A,NID2,IGF2R,PSMB9,LAMA5,PTPRC,CCT7,RAB2A,SSBP1,SLC2A1,EHD1,PFKP,SLC25A3,HNRNPL,LMAN2,MTHFD1,HLA-DRA,RAP1B,PSAT1,S100P,PRTN3,EIF2S1,ACOT7,RPS16,RPL3,PCYOX1,PXDN,ATP1B3,NAPA,RPL4,PSMD12,FERMT3,RPL14,NUCB2,SNRPD2,RPS18,PSMC5,DPP7,RALA,RUVBL2,PCNA,RHOG,RPS26,DYSF,PRCP"
"GO:CC","extracellular membrane-bounded organelle","GO:0065010","false","1.7980977227389872e-53","52.745186708991554","2134","174","100","22090","MYH9,KRT14,KRT6A,KRT6B,KRT5,KRT6C,KRT16,LTF,COL12A1,KRT19,MPO,KRT8,SOD2,MYH11,PPIB,ATP5F1B,COL6A2,HSPD1,LAMP1,ATP1A1,LAMA3,CANX,LAMB1,GANAB,GLG1,AGRN,TGM1,NID1,UGGT1,MYOF,ANXA3,IDH2,ATP5F1A,TFRC,HSPA9,SLC3A2,STOM,CTSG,COPA,CKAP4,ITGB1,CORO1A,PSMD2,NDRG1,ELANE,CCT2,HEXB,HSPE1,GAA,PAFAH1B1,TCP1,HLA-C,SND1,MMP9,ANXA7,HLA-A,NID2,IGF2R,PSMB9,LAMA5,PTPRC,CCT7,RAB2A,SSBP1,SLC2A1,EHD1,PFKP,SLC25A3,HNRNPL,LMAN2,MTHFD1,HLA-DRA,RAP1B,PSAT1,S100P,PRTN3,EIF2S1,ACOT7,RPS16,RPL3,PCYOX1,PXDN,ATP1B3,NAPA,RPL4,PSMD12,FERMT3,RPL14,NUCB2,SNRPD2,RPS18,PSMC5,DPP7,RALA,RUVBL2,PCNA,RHOG,RPS26,DYSF,PRCP"
